filepath,class_id,class_name,split
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/3e97c37cbe.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/3f740c2ed8.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/4acdb5c567.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/4be50894d4.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/4c3c532620.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/4d68c9e199.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/4f89ccc4df.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/5b0e5be855.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/5c62c7da53.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kalakand/5e4ee66d04.jpg,43,kalakand,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/00eda07739.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/04d5ccee46.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/04ea8c3f2e.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/074c7e475c.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/0a10c239b1.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/0c7fbbc8c4.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/1d854ae2d6.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/1d8d83e71d.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/1e096df4ac.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/21b24880a8.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/21b5fad9ce.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/21dc73a457.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/22bb02c7e2.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/22df95093c.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/23d5f6da89.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/2add6fdfe6.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/2bc89d1198.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/2c043956de.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/31dee7bbe6.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/33cef65296.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/3ad42a0bd7.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/3d00011c91.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/3f10218183.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/3f7ce07fb4.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/3f7dd704ff.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/40d0f1b071.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/4cd46fa5a4.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/4da5e02fba.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/5a7a9a3908.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/5d5d71319c.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/5f30e579f0.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/5fb78d2ed9.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/5fd0520a07.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/61e1f2da3d.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/karela_bharta/64d646c552.jpg,44,karela_bharta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/014c29b65f.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/05b8677e14.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/05dd04207f.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/08fb1d1bbf.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/0b3531914e.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/10fb6edad6.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/1c5dd79cdc.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/1e7932a5f8.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/1ebbd7ab86.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/25bc2e8ebb.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/2bd2b0d3f8.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/2c9b786e0a.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/2d2f13eb46.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/2f1093c010.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/2fba1e5f94.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/3b9c1d7734.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/40a3b7432b.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/40ae815526.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/4a379d05f8.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/4d511b09f8.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/4e97ecdd0b.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/4f63923c98.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/4fd35157a9.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/5b69f61444.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/5bb1f4b696.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/5c3295e87c.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/5e2f1e4951.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/5efb2d7101.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/6a2a078150.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/6bbca61d98.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/6bf67a04de.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/6cf07df097.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/6e0a11570f.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/6e506a67b3.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kofta/7a22fe3c09.jpg,45,kofta,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/006ca09b4e.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/01dbccf36f.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/0a0a00c41d.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/0ca382ee93.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/0e4cb02992.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/12c93035cd.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/12dd0d47f2.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/14b8e26653.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/1b19f52530.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/1c04ba7c8d.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/1e9fa56958.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/1f4aa9faa5.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/1fe2c1dafa.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/2c13aaf531.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/2c77e896a3.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/2fb4fd0770.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/3a3241e010.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/3a6c41aa6a.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/3bbcbdc395.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/3cd6c002ea.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/3d3d926308.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/3da444b017.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/4a3f491bac.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/4c857d7386.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/4cadc74058.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/4dd7d43016.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/4f5db1ab21.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/4fe510e4fa.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/5ab36c6e6a.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/5e9bedb628.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/5ff5c52c4d.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/6b6d0edd93.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/6c6ec08189.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/6cc13ddc2f.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/kuzhi_paniyaram/6e4f86f8ab.jpg,46,kuzhi_paniyaram,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/02fa84068c.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/050de24659.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/06a554e0ed.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/07fdf6fd6b.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/09e5f44bef.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/0c5c71c04f.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/0e7d8477b3.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/11cfad4389.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/13c369f290.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/14cfe620e9.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/1afc4a9aee.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/1dc1c8ed67.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/1f00a89ad8.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/28b5e47daf.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/28f1f2e713.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/29cd3bd536.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/2ee7f9c727.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/2f66e6aa02.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/32fca8c34a.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/34dc067f91.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/3a000f7fbb.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/3b20fc7b35.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/3b6629305f.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/3c06c43f09.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/3d93a821ff.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/3e43d54f23.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/41d1af3d82.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/45c66f27a5.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/46db7f90d4.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/4cf2feea33.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/4d4798b9d2.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/4febc9411c.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/54dcf40699.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/5b00fb8715.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/lassi/5ce9685bc8.jpg,47,lassi,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/02b35ee051.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/057763e764.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/0a46728e56.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/0d7b7f96bf.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/0ef516b382.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/0ff191a63d.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/177066ff5b.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/17a2851e1a.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/1b22d93513.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/1c158cb8ed.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/1e5a98ae55.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/24f4cfb13a.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/26928139dd.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/26fe083fc9.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/271a243add.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/27bff9e77c.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/2988b8dff2.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/2a41f183e5.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/2a6090151a.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/2ba5276f3d.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/2d0d3d6ca1.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/3349425da6.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/33c67efc4b.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/33d9b37fcf.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/38609720ec.jpg,48,ledikeni,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ledikeni/3c1fb25963.jpg,48,ledikeni,train
